674164514452062208<||>Tue Dec 08 09:52:00 +0000 2015<||>Cognizance of #Cognizant more than 1/4th of #NarendraModi #PMO contribution to #ChennaiFloods #HelpChennai https://t.co/X8t39m84Dk
674164598321360896<||>Tue Dec 08 09:52:20 +0000 2015<||>@Ezeepayservices thanks to all volunteers involves in Chennai and Cuddalore Flood relief #ChennaiFloods #chennairain https://t.co/4akG1Wjihy
674164850986127360<||>Tue Dec 08 09:53:20 +0000 2015<||>We are working with Micro NGO's in Chennai by collecting relief Material from Mumbai for them. https://t.co/jrwPZjMlaU #TaskMitra #Mumbai
674164907944706048<||>Tue Dec 08 09:53:34 +0000 2015<||>Respect for Maharashtra sex workers who survive on single meal a day to donate 1 Lakh for #Chennai aid https://t.co/KSjLE7Cks5 #ChennaiFlood
674165192712806401<||>Tue Dec 08 09:54:41 +0000 2015<||>Pray for Tamil bloods in chennai,kanjipuram,cuddalore and vellore...
674165318961393665<||>Tue Dec 08 09:55:12 +0000 2015<||>Need medicines for a mobile medical camp to be launched in a week in Chennai.  Blankets and sarees also welcome #ChennaiFloods
674165763104628736<||>Tue Dec 08 09:56:57 +0000 2015<||>@NewsPeViews Cognizant commits $40 million (Rs. 260 crore) for Chennai relief and rehabilitati... https://t.co/zQJCvhAABG #business #news
674165765344387072<||>Tue Dec 08 09:56:58 +0000 2015<||>@BCCI  Plz some money donate for chennai relief fund...... You are the richest board of the world so plz help
674165847431122944<||>Tue Dec 08 09:57:18 +0000 2015<||>#Kadhal #Sandhya to contribute her wedding expenses to Chennai relief https://t.co/AFJuYOfp1T https://t.co/86qLpRr5Rq
674166037550616576<||>Tue Dec 08 09:58:03 +0000 2015<||>Free medical camp Today 8 Dec 11AM-5PM #velachery GRAND MALL near Velachery Stn/Chennai SIlks.Need Medicine.Ajith 9840190033 @Chinmayi #help
674166127216353280<||>Tue Dec 08 09:58:24 +0000 2015<||>#Chennai Jeevan blood bank donation camp to meet urgent requirement from hospitals. Today&amp;Tom. Call@ +91 44-43504246 /+91 44-28252549.
674166368997011456<||>Tue Dec 08 09:59:22 +0000 2015<||>@Actor_Siddharth Located at Chennai and available with 53 new blankets,10 new lungis. Would like to know for the place to provide. Guide!
674166436143714304<||>Tue Dec 08 09:59:38 +0000 2015<||>@Gurmeetramrahim, Green'S 'Volunteers are render services in Chennai #MSG2in12thWeek. Thank You for blessing to Green S volunteers Guruji
674166717082238976<||>Tue Dec 08 10:00:45 +0000 2015<||>The big city clean-up: volunteers in demand - The Hindu https://t.co/x4BHDzkNgY
674167287490842624<||>Tue Dec 08 10:03:01 +0000 2015<||>@Airtel_Presence Checked in online recharge through Aitel site, which is also not working? Check quickly and help chennai people. Thanks.
674167323897425920<||>Tue Dec 08 10:03:10 +0000 2015<||>Could have donated it to Chennai relief fund...  https://t.co/k4hfVg4CV3
674167773258387456<||>Tue Dec 08 10:04:57 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek Great enthusiation in Green s volunteers who those serving humanity in Chennai https://t.co/PiS4IZXtyx
674167873753890816<||>Tue Dec 08 10:05:21 +0000 2015<||>Relief work, not politics, important now: Rahul Gandhi | Read more at: https://t.co/y2izBgPoNg https://t.co/F7DT2p1NxF
674168211886235648<||>Tue Dec 08 10:06:41 +0000 2015<||>To contribute towards the relief work in Chennai, sex workers in Ahmednagar district gave away money from their... https://t.co/dedFKg3LGn
674168686471684096<||>Tue Dec 08 10:08:34 +0000 2015<||>To get any help in TN /Chennai call helpline 1070. To find out the likely location of a Reliance customer; SMS 10-digit mobile no to 1948
674168686572208128<||>Tue Dec 08 10:08:34 +0000 2015<||>@EconomicTimes @RNTata2000 it COST 20 LAKHS EACH @RashtrapatiBhvn @generalelectric @anandmahindra @NehaDhupia CHENNAI NEEDS EVERY KILO METER
674168934451519489<||>Tue Dec 08 10:09:34 +0000 2015<||>#Najib agrees to USD1mil aid for #ChennaiFloods victims https://t.co/oxzkDMghEU https://t.co/Jo7NSWJuJb
674169390573617152<||>Tue Dec 08 10:11:22 +0000 2015<||>@KiranKS  please don't make fun of Rahul's visit to Chennai, We chennai folks are distraught &amp; need comic relief. Who better than RG?
674169401621372928<||>Tue Dec 08 10:11:25 +0000 2015<||>@sardesairajdeep Besides Ramakrishna Mission ,RSS and other Institutions are working maximum time in Chennai attending  Relief Work
674169497603825664<||>Tue Dec 08 10:11:48 +0000 2015<||>#ChennaiFloods Chennai besant nagar Iskcon foundation s makin food for 10,000 people, volunteers needed 9535335544,9551286004"#ChennaiMicro
674169822737895424<||>Tue Dec 08 10:13:05 +0000 2015<||>Wow! An invention from Ford helped in #ChennaiFloods https://t.co/mC7x2pEMAq
674170071720312832<||>Tue Dec 08 10:14:05 +0000 2015<||>Cognizant commitment for Chennai relief is more than the average amount set aside for a smart city in union budget https://t.co/BqDGrWvnjM
674170392144023553<||>Tue Dec 08 10:15:21 +0000 2015<||>@EconomicTimes @RNTata2000 NOT SURE If CHENNAI will GET BATHING + TOILET WATER @RashtrapatiBhvn @anandmahindra @generalelectric @NehaDhupia
674170474482438145<||>Tue Dec 08 10:15:41 +0000 2015<||>Please remember everyone that is working on Chennai Relief is a 'Super Hero'. #ChennaiRescue
674170538949017600<||>Tue Dec 08 10:15:56 +0000 2015<||>SRK donated to Chennai - Cheap Publicity  Matha Amirthanthamayi Mutt donates 5 Cr to CM Relief Fund - Respect #ChennaiFloods
674170741588295680<||>Tue Dec 08 10:16:44 +0000 2015<||>Donate in kind mosquito coil blankets biscutes medicinies support  chennai thru vks sharanya welfare society call 9966372275
674170843530960897<||>Tue Dec 08 10:17:09 +0000 2015<||>My thoughts with the people of Chennai.It is my ardent prayer that relief is gifted to all affected very soon.#ChennaiFloods #PrayforChennai
674170936526962688<||>Tue Dec 08 10:17:31 +0000 2015<||>@susan_j30 Medical camp needs medicine: https://t.co/biHS6Du8E9
674171201988616192<||>Tue Dec 08 10:18:34 +0000 2015<||>@SRKUniverse I m not going to spk abt ur film but I m proud of u for donating 1crore for the chennai relief.
674171413893255168<||>Tue Dec 08 10:19:25 +0000 2015<||>This is what MIOT hospital doctors can do- https://t.co/WEH4AkHwne Defined as NEGLIGENCE
674171555908337665<||>Tue Dec 08 10:19:59 +0000 2015<||>#Google took a step towards relief for #Chennai #Floods, launches "South Indian Flooding Tool" https://t.co/3DhJ3dBldh
674171605853995008<||>Tue Dec 08 10:20:10 +0000 2015<||>Other needs for Health and Hygiene gains importance. #ChennaiMicro #Chennai https://t.co/ZWffm9WT7h
674171658043793408<||>Tue Dec 08 10:20:23 +0000 2015<||>Guys do watch this video. Its a must to share knowledge about our water bodies around Chennai... Kudos to the... https://t.co/JLAXcYMnyz
674171791682637824<||>Tue Dec 08 10:20:55 +0000 2015<||>How Maharashtra's sex workers donated 1 lakh rupees towards Chennai relief fund . #Humanity... https://t.co/fkeCSbvGsl
674171834045038592<||>Tue Dec 08 10:21:05 +0000 2015<||>If Chennai pasanga are calling lady relief volunteers, imagine amount of twitter abuse/stalking,etc that will soon unleash
674171839657021440<||>Tue Dec 08 10:21:06 +0000 2015<||>Pry into holistic relief apropos of chennai packers conjunction movers: jkU https://t.co/sUDFJO0XJl
674172199704485888<||>Tue Dec 08 10:22:32 +0000 2015<||>@sardesairajdeep Muslim group helps clean Hindu Temples in Chennai. #ChennaiFloods   https://t.co/76cOkdS2nH
674172586834595842<||>Tue Dec 08 10:24:04 +0000 2015<||>SRI LANKAN AIRLINES RESUMES FLIGHTS TO INDIA'S FLOOD RAVAGED CHENNAI https://t.co/SOFt5cTIn4
674173449015717889<||>Tue Dec 08 10:27:30 +0000 2015<||>@MiniSMenon1 @RJ_Balaji lets form a group of volunteers can assemble and discuss fund collection and mobilisation from Dubai to Chennai
674173900176142336<||>Tue Dec 08 10:29:18 +0000 2015<||>Maharashtra Sex Workers Donate Rs 1 Lakh for Chennai Aid https://t.co/Hd9l4lJp0Y
674174130334343168<||>Tue Dec 08 10:30:12 +0000 2015<||>One Chennai. #MadrasUnited #ChennaiFloodRelief #ChennaiFlood #Chennai https://t.co/kxLOoRyCXU
674174943605604353<||>Tue Dec 08 10:33:26 +0000 2015<||>@AnupamPkher sir do u think we could do a Delhi like March in Chennai with all d volunteers who rescued and invite all d rescued ones too
674175146731548672<||>Tue Dec 08 10:34:15 +0000 2015<||>How Maharashtra's sex workers donated 1 lakh rupees towards Chennai relief fund: https://t.co/x4Q2f2WGfL via @indiatoday
674175185650450433<||>Tue Dec 08 10:34:24 +0000 2015<||>Help animals Chennai Bluecross  need food. Mrs Roslin 9841262944 @RJ_Balaji @trishtrashers @Actor_Siddharth @dhanushkraja @actor_jayamravi
674175325161414656<||>Tue Dec 08 10:34:57 +0000 2015<||>@sagarikaghose @abpnewstv Muslims took shelter in temple in Chennai is not a news for u
674175347173101568<||>Tue Dec 08 10:35:02 +0000 2015<||>Seriously? Why cant u donate thos money for chennai relief work? https://t.co/qM7XTuWSim
674175378781437952<||>Tue Dec 08 10:35:10 +0000 2015<||>Actors(Sangam)  in Chennai can concentrate on  relief of affected people in their own area by involving their fans , area wise. possible
674175418308497408<||>Tue Dec 08 10:35:19 +0000 2015<||>Residents Live as Refugees Due to Water Stagnation - The New Indian Express https://t.co/EPVk1iCGHm via @NewIndianXpress
674176050121875456<||>Tue Dec 08 10:37:50 +0000 2015<||>Prasath is driving to Chennai tomorrow: https://t.co/Bw0XhRHfDf. Contact him on 9944151614 if you want to send supplies to #HelpChennai
674176639522111488<||>Tue Dec 08 10:40:11 +0000 2015<||>#Thenextbig #threat to #Chennai is the mosquitoes.A spoon of cooking oil in stagnated water helps kill larvae b4 developing. #ChennaiFloods
674177138522738688<||>Tue Dec 08 10:42:10 +0000 2015<||>y all aid wrks only 2 chennai?Go and c kadaloor.its effected 400% mor dan chennai.Pls help them. #ChennaiFloods #ChennaiRescue
674177231082512384<||>Tue Dec 08 10:42:32 +0000 2015<||>Flood relief work at  #Annanagar  #ChennaiFloods #chennairain #Chennai #ChennaiInSpotlight #aiadmk #mission234 https://t.co/mvXi00TY5S
674177389803405312<||>Tue Dec 08 10:43:09 +0000 2015<||>This rain has exposed many things in Chennai. ... one such is badly laid roads...
674178028683976704<||>Tue Dec 08 10:45:42 +0000 2015<||>@BloodDonorsIn @Saichandrasekar I have O+ but live in Delhi How can i donate to someone in Chennai
674178061156225024<||>Tue Dec 08 10:45:50 +0000 2015<||>@IndSuperLeague @ChennaiyinFC @juniorbachchan #FunAt1 Airports closed in chennai,but your roaring sounds must be heard in Kolkata
674178247999885312<||>Tue Dec 08 10:46:34 +0000 2015<||>#Chennai AB+ve or O+ve blood at Apollo Speciality Teynamapet urgently contact K.Jaikumar  8420133184.  8Dec. via @starmarkmarch28
674178611822198784<||>Tue Dec 08 10:48:01 +0000 2015<||>Support the 4.6 million people in #India whose lives are forever changed - Donate to our #HelpChennai fund https://t.co/oE5C1KENuF
674179056703672321<||>Tue Dec 08 10:49:47 +0000 2015<||>@IndSuperLeague @ChennaiyinFC @juniorbachchan #FunAt1 Airports closed in chennai, but your roaring sounds must be heard in Kolkata
674179632082452480<||>Tue Dec 08 10:52:04 +0000 2015<||>#RebuildingChennai: Chennai Cuddalore Kanchipuram &amp; Tiruvallur need your help. Donate here: https://t.co/WuRlxE6tt0 https://t.co/QeLNer9B7R
674179885288435712<||>Tue Dec 08 10:53:04 +0000 2015<||>@iamsrk Tntj Volunteers started to remove the garbage around Chennai area to avoid the circumstances of any disease. https://t.co/pXg1LPpNZN
674180088837967872<||>Tue Dec 08 10:53:53 +0000 2015<||>@TimesNow Please send chelas to help people of Chennai. None of your local chelas were found there. Are they afraid of getting drowned.
674180408507019264<||>Tue Dec 08 10:55:09 +0000 2015<||>270 people have died in Chennai after 490mm of rain on 1 Dec alone; waterborne diseases now threaten: https://t.co/q7xuUNgv2T @TheEconomist
674180747234705409<||>Tue Dec 08 10:56:30 +0000 2015<||>@BloodDonorsIn @pagarkunal As said in the hospital.It's in Chennai.
674181254166814721<||>Tue Dec 08 10:58:31 +0000 2015<||>@naanumengineer @indsuperleague yeah the home crowd will definitely be missed..but tbh only water polo is possible in Chennai as of now :p
674181526200803328<||>Tue Dec 08 10:59:36 +0000 2015<||>Stay Safe Chennai. #ChennaiFloods #HelpForChennai https://t.co/i0Lri9JqNz
674181762835058688<||>Tue Dec 08 11:00:32 +0000 2015<||>TI-TN Govt let 30000 cops sit idle while Chennai sank,goons high jacking relief material to brand with Amma  sticker,health expert worried .
674182171335069696<||>Tue Dec 08 11:02:10 +0000 2015<||>"Ventura Pumps offers to de-water homes for free in #Chennai. Anyone in need, please call 9952417860 OR 9087259990." via @kirthijayakumar
674182176049463296<||>Tue Dec 08 11:02:11 +0000 2015<||>@swetha2020k Chennai besant nagar Iskcon foundation is making food for 10,000 people, volunteers needed 9535335544,9551286004
674182402252517376<||>Tue Dec 08 11:03:05 +0000 2015<||>Dalits in #Cuddalore (Tamil Nadu) denied drinking water and shelter. https://t.co/WVNZ8HYuEf  @Actor_Siddharth https://t.co/wKEssP2Fbg
674182453725167616<||>Tue Dec 08 11:03:17 +0000 2015<||>#DOCTORS Dear Chennai and Cuddalore: At #ChennaiDOCS we now have a team of 80+ Chennai doctors and some offshore... https://t.co/Nc48ZWTrEo
674182967120551936<||>Tue Dec 08 11:05:19 +0000 2015<||>#Tamilnadu Flood Relief response from BK Sisters:  https://t.co/bFi97EUXxr https://t.co/QTNsBflbjV
674182975739682816<||>Tue Dec 08 11:05:21 +0000 2015<||>#ChennaiVolunteers #chennai Jeevan blood bank donation camp to meet urgent requirement from hospitals.Call@ +91 44-43504246 /+91 44-28252549
674183482512384000<||>Tue Dec 08 11:07:22 +0000 2015<||>I posted 10 photos on Facebook in the album "Bangalore Stands By Chennai - Relief Efforts Day 5" https://t.co/PhAfV28yUm
674183560559910913<||>Tue Dec 08 11:07:41 +0000 2015<||>A group of 50 + volunteers helping north chennai need bedsheets 500 biscuit 500 bread 500 sanitary napkin -100 children napkin - 100
674184272182284288<||>Tue Dec 08 11:10:30 +0000 2015<||>@aol_chennai JGD, AOL ICF Volunteers in Flood Relief Seva in Minjur, Irular Nagar and Anna Nagar (08/12/2015) https://t.co/J09urcH83t
674184386674208768<||>Tue Dec 08 11:10:58 +0000 2015<||>During current disaster in Chennai, thousand and thousands of kind hearted people provide their service and essential needs to the helpless.
674184667570933762<||>Tue Dec 08 11:12:05 +0000 2015<||>Please give enough money to Chiefminister's disaster relief fund. We Indians should help our dear chennai
674184711196012544<||>Tue Dec 08 11:12:15 +0000 2015<||>Chennai people to get free Doctor advice from a mobile app read more: https://t.co/7LL0hnrkiQ https://t.co/4xq10QJGGT
674184932336386048<||>Tue Dec 08 11:13:08 +0000 2015<||>@VanavilVijay Many are doing #AgaramSOS , Medical Camps, Sathyam Cinemas in Chennai City. Please arrange in North Chennai and Thiruvallur
674185146791170049<||>Tue Dec 08 11:13:59 +0000 2015<||>@umeshsubramani @RJ_Balaji Chennai commissioner office helpline. 9840203861. Do contact da. I didn't verify but saw in twitter.
674185364358082560<||>Tue Dec 08 11:14:51 +0000 2015<||>A big salute to Green S Volunteers rendering services in Chennai by the holy guidance of @Gurmeetramrahim  #MSG2in12thWeek
674185439578746881<||>Tue Dec 08 11:15:09 +0000 2015<||>join hands to help rain-battered Chennai.  come together to provide help and information to rain battered people... https://t.co/sONcFXQ5iY
674185713701675008<||>Tue Dec 08 11:16:14 +0000 2015<||>@shankaraa I m fine lets target N.Chennai first.  I will arrange 100 by trow and a doctor who can go around and put in each area
674185811936477184<||>Tue Dec 08 11:16:37 +0000 2015<||>@bsindia why doesn't @BCCI announce a relief package for Chennai victims as well? #ChennaiFloods #chennairain
674186055818547200<||>Tue Dec 08 11:17:36 +0000 2015<||>Action Alert: Give Relief for Chennai with an Emergency Kit $25 https://t.co/A1RinpZZsY
674186074336321536<||>Tue Dec 08 11:17:40 +0000 2015<||>Please send reliefmaterial tru KPN transport and @TheHindu will ensure it reaches the needy in chennai. @nistula @Girish_Dongre @mithildave
674186173762265088<||>Tue Dec 08 11:18:04 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek I really like it this moments of chennai people's help  dera sacha souda volunteer
674186347574255616<||>Tue Dec 08 11:18:45 +0000 2015<||>Sad state of relief operations https://t.co/YFocrPhNfb
674186419208912897<||>Tue Dec 08 11:19:02 +0000 2015<||>#Cognizant announces Rs.260-crore aid for #ChennaiFloods relief https://t.co/P8aN33ZbtS
674186466470268929<||>Tue Dec 08 11:19:14 +0000 2015<||>Social Democratic Party of India Flood Relief at Chennai  SDPI  Freedom from Hunger  Freedom from Fear
674186666639101952<||>Tue Dec 08 11:20:01 +0000 2015<||>@Gurmeetramrahim ji @derasachasauda n ur volunteers r serving Chennai victims in Der bad times...  Wonderful GESTURE..!!  #MSG2in12thWeek"
674186827440394240<||>Tue Dec 08 11:20:40 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek I really appreciab for dera sacha souda volunteer help for chennai people's
674186908323287040<||>Tue Dec 08 11:20:59 +0000 2015<||>NOW CHENNAI PEOPLE NEED MOSQUITO COILS MEDICINES PRESERVATIVE FOOD ITEMS WATER BOTTLES ETC
674187071339139072<||>Tue Dec 08 11:21:38 +0000 2015<||>almost 100percent physically challenged girl from salem co ordinates relief work at chennai 24x7.congrats to vanavan madevi
674187221096923136<||>Tue Dec 08 11:22:13 +0000 2015<||>Not just Kamal Hassan. Every individual in Chennai needs an answer. #ChennaiFloods #Chennaiquest
674187371588415488<||>Tue Dec 08 11:22:49 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek clapping for dera sacha souda volunteer help in chennai people's
674188034275860481<||>Tue Dec 08 11:25:27 +0000 2015<||>Passage of water blocked by infra @ Virugai-Valasai. How did CMDA approve of such buildings? Residents question.  #ChennaiFloods #Chennai
674188190807232512<||>Tue Dec 08 11:26:05 +0000 2015<||>@HyundaiIndia my i20 was under water for 2 days n none of the service centres in chennai are ready to take up. its really frustrating
674188251763253248<||>Tue Dec 08 11:26:19 +0000 2015<||>Chennai Relief Fund https://t.co/liUBvj286F via @gofundme
674189089965522944<||>Tue Dec 08 11:29:39 +0000 2015<||>Please donate and help the victims.. Every penny counts!  https://t.co/IHt1V55GvD via Fundly #ChennaiFloods #ChennaiRescue #Chennai
674189190246993920<||>Tue Dec 08 11:30:03 +0000 2015<||>The first thing Chennai residents are required to do is to throw AIDMK and DMK liked parties into Bay of Begal... - https://t.co/TwbNCjgjxV
674189224736788480<||>Tue Dec 08 11:30:11 +0000 2015<||>@Gurmeetramrahim million bows to U, My Lord because of whom Chennai would get relief now #MSG2in12thWeek
674189236942147585<||>Tue Dec 08 11:30:14 +0000 2015<||>#DidYouKnow @iamsrk donated Rs. 1 Crore towards the Chennai relief fund? #ChennaiFloods https://t.co/8HmMwflZA0
674189355032776704<||>Tue Dec 08 11:30:42 +0000 2015<||>Water water everywhere, not a drop to drink #Chennai https://t.co/ZhKvynHPoO
674189446565138432<||>Tue Dec 08 11:31:04 +0000 2015<||>Christmas feasts and new cafes. See what's up in food circles. https://t.co/iEKUUyLfmA https://t.co/L4C3y8aniE
674189466110595072<||>Tue Dec 08 11:31:09 +0000 2015<||>@vishal_svt Help for #ChennaiFloods 1st thats the moral responsibility of every indian if u cant with money pray to god 2 Chennai to recover
674189501493739520<||>Tue Dec 08 11:31:17 +0000 2015<||>IIFA Utsavam postponed due to Chennai disaster https://t.co/kHG4P5BES4 #IIFAUTSAVAMPOSTPONEDDUETOCHENNAIDISASTER https://t.co/rSilpUoe7c
674190143658442752<||>Tue Dec 08 11:33:50 +0000 2015<||>#IAF aircraft and helicopters in action @IndianAirforce_ Tambaram, near #Chennai during rescue  #ChennaiFloods https://t.co/SL9YfU7nGC
674190335090761728<||>Tue Dec 08 11:34:36 +0000 2015<||>Organisers of the Relief for #Chennai campaign in Durban, say they have been overwhelmed by the generosity of the public #sabcnews
674190820891865088<||>Tue Dec 08 11:36:32 +0000 2015<||>Organisers of relief aid for #Chennai in Durban say they cannot except any further aid due to logistical restrictions #sabcnews
674190861442281474<||>Tue Dec 08 11:36:41 +0000 2015<||>Finally our team Thalainagaram AJITH Fans-Chennai distributed 3000 pockets chappathi's,fruits &amp; waters bottles to... https://t.co/1lkfMTrr3B
674191088115167232<||>Tue Dec 08 11:37:35 +0000 2015<||>Doctors face challenge of preventing disease outbreak in #Chennai https://t.co/Na9UGgpnhw
674191250719768576<||>Tue Dec 08 11:38:14 +0000 2015<||>traveling to Hyderabad, India from Chennai International Airport https://t.co/fWVMkYuXpg
674191890409885696<||>Tue Dec 08 11:40:47 +0000 2015<||>@sardesairajdeep equally big shout out to the volunteers and social media who were the lifeline for ppl like me stuck outside chennai (11/n)
674191960853381120<||>Tue Dec 08 11:41:04 +0000 2015<||>#ChennaiFloods Ventura Pumps team will dewater homes for free in Chennai. Contact Naveen 9952417860, 9087259990, Forward Chennai Residence
674192527914696704<||>Tue Dec 08 11:43:19 +0000 2015<||>We the people of Tamilnadu are  thank"g all who r help"g &amp; do"g rescue op"s  in Chennai&amp; other  places in Tamilnadu.
674193117071839232<||>Tue Dec 08 11:45:39 +0000 2015<||>Govt should fund start ups in Chennai after this huge damage. Poor fellows! Their productivity must have dropped to a great extent!
674193188739944448<||>Tue Dec 08 11:45:56 +0000 2015<||>Another amazing work by our chennai volunteers at a remote location in thiruninavur-hats off to them #ChennaiFloods https://t.co/O52JhIDLV4
674193200295219204<||>Tue Dec 08 11:45:59 +0000 2015<||>@Sibi_Sathyaraj ..this what chennai ppl needed actually
674193303982628864<||>Tue Dec 08 11:46:24 +0000 2015<||>@SrBachchan Dear Sir, We haven't seen any news about your contribution for the Chennai victims relief fund. 2day Rajani  gave 10 crores.
674193376598614016<||>Tue Dec 08 11:46:41 +0000 2015<||>#TNFloods #AAinTN Relief material being distributed among affected families in Sadyampakkam area #Chennai https://t.co/Vo4VxOxTyh
674193546547748864<||>Tue Dec 08 11:47:22 +0000 2015<||>One truck load of relief items sent to Chennai   Bed sheets, Mat, sanitary napkins, mosquito coils and... https://t.co/HccloyDt5S
674193566155993088<||>Tue Dec 08 11:47:26 +0000 2015<||>@anikaelkhouly @areyoukneller @iamsrk  Actions speak 4 themselves Why Dance organising 4 PakFlood on its own &amp; Chennai relief post debates??
674193647491919873<||>Tue Dec 08 11:47:46 +0000 2015<||>@vaid Please go through the video and the link again, it does give you the rainfall forecast for Chennai
674193760910110720<||>Tue Dec 08 11:48:13 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek  Green S Volunteers Give Up Outstanding Services Being Humanity of Chennai Victims With Guidance MSG paa.
674194708277653504<||>Tue Dec 08 11:51:59 +0000 2015<||>ex-TN governor Gopal Gandhi - "Chennai needs to shrink - new capital outside city needed" #Tiruvannamalai? @Ram_Guha https://t.co/Qp1T0hjwmZ
674194741311836164<||>Tue Dec 08 11:52:06 +0000 2015<||>Want 2 volunteers who can accompany the truck to chennai tonight.please call +91 99-80-842000
674194970257920000<||>Tue Dec 08 11:53:01 +0000 2015<||>@jnmet everone afraid next rain can you share whether detail of chennai
674195242417983488<||>Tue Dec 08 11:54:06 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek   Grand Satutes to Guru ji &amp; Green 'S' Volunteers for Chennai relief.
674195256699555840<||>Tue Dec 08 11:54:09 +0000 2015<||>CHENNAI PEOPLE NEED LOT OF  CANDLES &amp; MATCH BOXES
674195383388471297<||>Tue Dec 08 11:54:40 +0000 2015<||>@Gurmeetramrahim Woww great enthusiasm among volunteers 2 serve humanity &amp; 2 help victims in chennai.posibl wid ur Grce #MSG2in12thWeek
674195517711101952<||>Tue Dec 08 11:55:12 +0000 2015<||>@AnjanaVJ i felt that without volunteers chennai wouldnt have bounced back stronger like this so soon. Kudos to all each and every volunteer
674195629602504704<||>Tue Dec 08 11:55:38 +0000 2015<||>@AidOffered @ChennaiCityNow @ChennaiRains found someone in chennai, need the quantity reqd and size of leaflet and the inputs
674195637580140544<||>Tue Dec 08 11:55:40 +0000 2015<||>@askairasia I don't understand why the flight is cancelled again? Airport should be operating normally already   https://t.co/qWxcwnFci5
674195806614720512<||>Tue Dec 08 11:56:20 +0000 2015<||>Serving mankind is essence of humanity. Green S Volunteers rendering services in Chennai. #MSG2in12thWeek @ZeeNews https://t.co/ZuXtpf1nuX
674195945546911744<||>Tue Dec 08 11:56:54 +0000 2015<||>VOLUNTEERS IN NORTH CHENNAI, RAJAJI NAGAR, PL TAKE NOTE. WATER LOGGING THERE. DETAILS BELOW.  https://t.co/O6Ue0qUeQV
674195977268408321<||>Tue Dec 08 11:57:01 +0000 2015<||>@bsindia should have given it to pm relief fund for chennai
674196050479996932<||>Tue Dec 08 11:57:19 +0000 2015<||>@Gurmeetramrahim Ji Guru Ji, its incredible !!! Green S Volunteers rendering services in Chennai. #MSG2in12thWeek
674196270500569088<||>Tue Dec 08 11:58:11 +0000 2015<||>@timesofindia Many substations under water in Chennai. Some were submerged completely and still now water has not drained.@ChennaiRains
674196878850822144<||>Tue Dec 08 12:00:36 +0000 2015<||>@Gurmeetramrahim  IT'S AMAZING!! GREEN $ VOLUNTEERS ND MSG2 FANS IN CHENNAI PROVIDING ESSENTIAL ITEMS TO THE FLOOD VICTIMS! #MSG2in12thWeek
674196993376317440<||>Tue Dec 08 12:01:03 +0000 2015<||>People in Chennai were so much co-operative. KFC, Subway, Dominos, CCD helped charging our mobiles when electricity was down for 4 days.
674197549700419584<||>Tue Dec 08 12:03:16 +0000 2015<||>Retrieve the water bodies all over the country particularly in Chennai.
674197915372359680<||>Tue Dec 08 12:04:43 +0000 2015<||>Retweeted VSK Tamilnadu (@VSKTamilnadu):  Locals approach help from #RSS volunteers during Chennai... https://t.co/xt8EZMkare
674198080212869120<||>Tue Dec 08 12:05:22 +0000 2015<||>SNCF RELIEF MEASURES IN CHENNAI - The recent rain lash in Chennai and adjoining areas has left lakhs of people ... https://t.co/0U0NrmOew0
674198460929867776<||>Tue Dec 08 12:06:53 +0000 2015<||>HELP CHENNAI... Click to Donate:  https://t.co/gZxe0Ni9Yt #ChennaiFloods #ChennaiVictims #HelpChennai #ForChennai
674198771769745408<||>Tue Dec 08 12:08:07 +0000 2015<||>JUST IN: Goa Govt appeals people to contribute to CM relief fund and special CM Goa chennai relief fund account opened in SBI
674198774021918720<||>Tue Dec 08 12:08:08 +0000 2015<||>idhu dhan da chennai gethu #ChennaiFloods  @anirudhofficial  i dedicate thi pic to all volunteers helping chennaites https://t.co/gAib1oZkpk
674198929622343680<||>Tue Dec 08 12:08:45 +0000 2015<||>JUST IN: CM asks his colleagues including ministers and all party MLAs to contribute their one day salary to chennai relief fund
674199195423674368<||>Tue Dec 08 12:09:48 +0000 2015<||>Really Guru @Gurmeetramrahim ji All Greens volunteers Help all needy people in Chennai this is your guidance Results #MSG2in12thWeek
674199624819695617<||>Tue Dec 08 12:11:31 +0000 2015<||>@swapniltk instead of helping people in Chennai media sat in boat &amp; ask people how r u feeling now ?
674199781414076417<||>Tue Dec 08 12:12:08 +0000 2015<||>Retweeted Blood Donors India (@BloodDonorsIn):  #Chennai O+ve/A+ve/B+ve blood required at Apollo... https://t.co/NAMMrBpJ6k
674199784652038145<||>Tue Dec 08 12:12:09 +0000 2015<||>Retweeted Blood Donors India (@BloodDonorsIn):  #Chennai B-ve blood required at Malar... https://t.co/npxWyWGZbI
674199793892102144<||>Tue Dec 08 12:12:11 +0000 2015<||>Retweeted Blood Donors India (@BloodDonorsIn):  #Chennai AB+ve or O+ve blood at Apollo Speciality Teynamapet... https://t.co/zHJBCXLi7N
674200294025129988<||>Tue Dec 08 12:14:10 +0000 2015<||>@narendramodi ji, for cleaning chennai we require funds,Swach Bharath Abhiyan Fund-for which citizens are paying,cud u help? #avoidepedimics
